user_id,site_id,department,device_type,license_type,provisioning_status,migration_status
USER01880,SITE026,Finance,Soft Client,Webex Calling Standard,Provisioned,Failed
USER01881,SITE009,Finance,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01882,SITE033,Operations,Soft Client,Webex Calling Standard,Pending,Migrated
USER01883,SITE010,Sales,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01884,SITE004,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01885,SITE027,Management,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01886,SITE032,Sales,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01887,SITE006,Sales,Mobile,Webex Calling Professional,Provisioned,In Progress
USER01888,SITE007,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01889,SITE010,Sales,Soft Client,Webex Calling Standard,Provisioned,In Progress
USER01890,SITE024,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01891,SITE034,Support,Mobile,Webex Calling Professional,Provisioned,Pending
USER01892,SITE005,Operations,Room Device,Webex Calling Standard,Pending,Migrated
USER01893,SITE034,Sales,Soft Client,Webex Calling Standard,Provisioned,Failed
USER01894,SITE005,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01895,SITE028,Support,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01896,SITE028,Management,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01897,SITE013,IT,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01898,SITE033,HR,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01899,SITE030,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01900,SITE010,Management,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01901,SITE018,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01902,SITE008,HR,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01903,SITE028,HR,Mobile,Webex Calling Standard,Provisioned,Pending
USER01904,SITE010,IT,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01905,SITE026,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01906,SITE001,Operations,Soft Client,Webex Calling Professional,Provisioned,Pending
USER01907,SITE011,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01908,SITE034,Sales,Mobile,Webex Calling Professional,Provisioned,In Progress
USER01909,SITE021,Finance,Desk Phone,Webex Calling Standard,Pending,In Progress
USER01910,SITE022,IT,Room Device,Webex Calling Standard,Provisioned,Failed
USER01911,SITE001,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01912,SITE014,Sales,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01913,SITE028,Sales,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01914,SITE026,Management,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01915,SITE020,IT,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01916,SITE008,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01917,SITE004,Management,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01918,SITE022,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01919,SITE012,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01920,SITE004,IT,Desk Phone,Webex Calling Standard,Failed,Migrated
USER01921,SITE020,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01922,SITE017,Support,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01923,SITE004,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01924,SITE004,Sales,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01925,SITE026,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01926,SITE017,Management,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01927,SITE018,Management,Soft Client,Webex Calling Standard,Provisioned,Failed
USER01928,SITE009,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01929,SITE031,HR,Desk Phone,Webex Calling Professional,Failed,Migrated
USER01930,SITE035,Management,Mobile,Webex Calling Standard,Provisioned,Pending
USER01931,SITE026,Operations,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01932,SITE003,Sales,Mobile,Webex Calling Professional,Pending,Migrated
USER01933,SITE009,Management,Mobile,Webex Calling Professional,Pending,Failed
USER01934,SITE035,Management,Desk Phone,Webex Calling Professional,Provisioned,Failed
USER01935,SITE022,Management,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01936,SITE030,Operations,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER01937,SITE029,Operations,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01938,SITE033,Operations,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01939,SITE025,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01940,SITE002,Sales,Mobile,Webex Calling Professional,Pending,Migrated
USER01941,SITE004,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01942,SITE029,Finance,Room Device,Webex Calling Standard,Failed,In Progress
USER01943,SITE010,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01944,SITE018,IT,Desk Phone,Webex Calling Standard,Failed,Pending
USER01945,SITE019,Finance,Soft Client,Webex Calling Standard,Pending,Migrated
USER01946,SITE014,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01947,SITE004,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01948,SITE013,Management,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01949,SITE022,HR,Mobile,Webex Calling Professional,Provisioned,Pending
USER01950,SITE012,HR,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01951,SITE014,Operations,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER01952,SITE033,Support,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01953,SITE011,IT,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01954,SITE025,Sales,Soft Client,Webex Calling Professional,Pending,Migrated
USER01955,SITE012,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01956,SITE002,IT,Room Device,Webex Calling Standard,Pending,Migrated
USER01957,SITE010,Sales,Mobile,Webex Calling Standard,Provisioned,Pending
USER01958,SITE022,HR,Mobile,Webex Calling Standard,Pending,Migrated
USER01959,SITE011,Sales,Mobile,Webex Calling Professional,Provisioned,Pending
USER01960,SITE015,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01961,SITE015,IT,Room Device,Webex Calling Professional,Failed,Migrated
USER01962,SITE004,Support,Mobile,Webex Calling Standard,Provisioned,Migrated
USER01963,SITE031,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01964,SITE019,Operations,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01965,SITE027,IT,Desk Phone,Webex Calling Professional,Provisioned,Failed
USER01966,SITE033,Finance,Room Device,Webex Calling Professional,Provisioned,Failed
USER01967,SITE022,Sales,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01968,SITE009,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01969,SITE031,Management,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01970,SITE011,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01971,SITE024,HR,Room Device,Webex Calling Professional,Provisioned,Pending
USER01972,SITE014,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01973,SITE035,Operations,Room Device,Webex Calling Professional,Failed,Migrated
USER01974,SITE008,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01975,SITE029,Management,Room Device,Webex Calling Standard,Provisioned,Pending
USER01976,SITE022,HR,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01977,SITE005,Support,Soft Client,Webex Calling Professional,Provisioned,In Progress
USER01978,SITE031,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01979,SITE023,Sales,Soft Client,Webex Calling Professional,Provisioned,Failed
USER01980,SITE005,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01981,SITE001,IT,Room Device,Webex Calling Professional,Provisioned,Migrated
USER01982,SITE013,Management,Desk Phone,Webex Calling Standard,Provisioned,Failed
USER01983,SITE034,Support,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01984,SITE013,HR,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01985,SITE028,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER01986,SITE025,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01987,SITE008,IT,Mobile,Webex Calling Professional,Pending,Pending
USER01988,SITE018,Operations,Room Device,Webex Calling Professional,Pending,Migrated
USER01989,SITE015,Support,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01990,SITE014,Management,Soft Client,Webex Calling Professional,Provisioned,In Progress
USER01991,SITE011,Management,Room Device,Webex Calling Standard,Pending,Migrated
USER01992,SITE023,Support,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER01993,SITE017,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01994,SITE001,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER01995,SITE023,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER01996,SITE014,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER01997,SITE009,Sales,Soft Client,Webex Calling Professional,Provisioned,In Progress
USER01998,SITE022,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER01999,SITE004,IT,Mobile,Webex Calling Professional,Pending,In Progress
USER02000,SITE020,Sales,Mobile,Webex Calling Professional,Provisioned,In Progress
USER02001,SITE017,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02002,SITE011,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02003,SITE009,Operations,Desk Phone,Webex Calling Standard,Provisioned,Failed
USER02004,SITE003,IT,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER02005,SITE010,HR,Desk Phone,Webex Calling Standard,Failed,Migrated
USER02006,SITE030,IT,Mobile,Webex Calling Standard,Provisioned,Pending
USER02007,SITE014,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02008,SITE013,Sales,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02009,SITE006,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02010,SITE028,Management,Mobile,Webex Calling Professional,Pending,Pending
USER02011,SITE034,HR,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02012,SITE003,Support,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02013,SITE004,Sales,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02014,SITE013,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02015,SITE032,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02016,SITE003,Sales,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02017,SITE020,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02018,SITE007,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02019,SITE027,Operations,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02020,SITE022,Sales,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER02021,SITE030,Management,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02022,SITE025,IT,Desk Phone,Webex Calling Standard,Pending,Migrated
USER02023,SITE003,Finance,Desk Phone,Webex Calling Standard,Pending,Migrated
USER02024,SITE010,Finance,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02025,SITE026,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02026,SITE027,Management,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02027,SITE029,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02028,SITE030,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02029,SITE017,IT,Soft Client,Webex Calling Standard,Pending,Migrated
USER02030,SITE022,IT,Soft Client,Webex Calling Professional,Failed,In Progress
USER02031,SITE018,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02032,SITE013,Sales,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02033,SITE033,IT,Desk Phone,Webex Calling Professional,Failed,Migrated
USER02034,SITE021,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02035,SITE035,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02036,SITE005,Operations,Soft Client,Webex Calling Standard,Provisioned,Failed
USER02037,SITE010,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02038,SITE025,Sales,Room Device,Webex Calling Standard,Failed,Migrated
USER02039,SITE022,Management,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02040,SITE016,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02041,SITE010,Operations,Soft Client,Webex Calling Professional,Pending,Migrated
USER02042,SITE008,Support,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02043,SITE002,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02044,SITE008,HR,Mobile,Webex Calling Standard,Provisioned,In Progress
USER02045,SITE009,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02046,SITE020,Sales,Soft Client,Webex Calling Standard,Failed,Migrated
USER02047,SITE002,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02048,SITE020,Operations,Soft Client,Webex Calling Standard,Provisioned,Pending
USER02049,SITE005,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02050,SITE027,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02051,SITE003,HR,Mobile,Webex Calling Standard,Provisioned,Pending
USER02052,SITE023,Operations,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER02053,SITE024,HR,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02054,SITE034,Management,Room Device,Webex Calling Standard,Provisioned,Failed
USER02055,SITE013,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02056,SITE023,IT,Mobile,Webex Calling Professional,Provisioned,In Progress
USER02057,SITE027,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02058,SITE012,Finance,Soft Client,Webex Calling Professional,Provisioned,In Progress
USER02059,SITE012,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02060,SITE012,HR,Mobile,Webex Calling Professional,Provisioned,Failed
USER02061,SITE011,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02062,SITE013,IT,Mobile,Webex Calling Professional,Pending,Migrated
USER02063,SITE022,Operations,Room Device,Webex Calling Professional,Failed,Migrated
USER02064,SITE010,Operations,Soft Client,Webex Calling Professional,Pending,Migrated
USER02065,SITE014,Support,Desk Phone,Webex Calling Professional,Pending,Migrated
USER02066,SITE008,Sales,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02067,SITE002,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02068,SITE018,Sales,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER02069,SITE026,Management,Room Device,Webex Calling Professional,Provisioned,In Progress
USER02070,SITE020,Management,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02071,SITE021,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02072,SITE001,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02073,SITE006,HR,Soft Client,Webex Calling Standard,Pending,Failed
USER02074,SITE003,Operations,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER02075,SITE013,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02076,SITE018,Sales,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02077,SITE008,Support,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02078,SITE021,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02079,SITE025,IT,Desk Phone,Webex Calling Standard,Provisioned,Failed
USER02080,SITE007,Operations,Soft Client,Webex Calling Professional,Failed,Migrated
USER02081,SITE016,Finance,Desk Phone,Webex Calling Standard,Provisioned,Failed
USER02082,SITE033,IT,Mobile,Webex Calling Professional,Provisioned,Failed
USER02083,SITE014,Operations,Soft Client,Webex Calling Standard,Pending,Migrated
USER02084,SITE018,Management,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER02085,SITE031,IT,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02086,SITE024,Sales,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02087,SITE011,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02088,SITE023,Support,Soft Client,Webex Calling Professional,Pending,Migrated
USER02089,SITE004,Operations,Soft Client,Webex Calling Professional,Failed,Migrated
USER02090,SITE035,HR,Desk Phone,Webex Calling Standard,Pending,Pending
USER02091,SITE010,Sales,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02092,SITE035,Support,Desk Phone,Webex Calling Professional,Pending,Migrated
USER02093,SITE021,HR,Room Device,Webex Calling Professional,Failed,Migrated
USER02094,SITE025,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02095,SITE025,HR,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02096,SITE008,Sales,Room Device,Webex Calling Standard,Pending,Migrated
USER02097,SITE024,HR,Room Device,Webex Calling Standard,Failed,Migrated
USER02098,SITE028,Support,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02099,SITE007,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02100,SITE032,Management,Room Device,Webex Calling Professional,Provisioned,In Progress
USER02101,SITE007,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02102,SITE007,Support,Soft Client,Webex Calling Standard,Failed,Pending
USER02103,SITE031,Management,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02104,SITE033,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02105,SITE018,Support,Room Device,Webex Calling Professional,Provisioned,In Progress
USER02106,SITE015,Sales,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02107,SITE017,Support,Mobile,Webex Calling Standard,Pending,Migrated
USER02108,SITE035,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02109,SITE014,Support,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02110,SITE010,Operations,Mobile,Webex Calling Professional,Pending,Migrated
USER02111,SITE031,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02112,SITE024,Management,Mobile,Webex Calling Standard,Pending,Migrated
USER02113,SITE016,HR,Room Device,Webex Calling Professional,Failed,Migrated
USER02114,SITE029,HR,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02115,SITE020,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02116,SITE007,IT,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02117,SITE019,HR,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02118,SITE025,Support,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02119,SITE016,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02120,SITE006,Management,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02121,SITE004,Management,Soft Client,Webex Calling Standard,Provisioned,Failed
USER02122,SITE021,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02123,SITE035,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02124,SITE008,Operations,Soft Client,Webex Calling Professional,Pending,Migrated
USER02125,SITE032,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02126,SITE016,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02127,SITE024,Operations,Mobile,Webex Calling Professional,Pending,Migrated
USER02128,SITE024,Finance,Room Device,Webex Calling Standard,Provisioned,Pending
USER02129,SITE009,IT,Mobile,Webex Calling Professional,Provisioned,Pending
USER02130,SITE024,Finance,Soft Client,Webex Calling Professional,Failed,Migrated
USER02131,SITE017,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02132,SITE023,Operations,Mobile,Webex Calling Professional,Pending,Migrated
USER02133,SITE001,Sales,Soft Client,Webex Calling Professional,Provisioned,In Progress
USER02134,SITE028,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02135,SITE023,HR,Soft Client,Webex Calling Professional,Provisioned,Failed
USER02136,SITE003,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02137,SITE007,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02138,SITE032,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02139,SITE029,Sales,Mobile,Webex Calling Professional,Pending,Migrated
USER02140,SITE033,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02141,SITE002,Operations,Soft Client,Webex Calling Standard,Pending,Failed
USER02142,SITE006,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02143,SITE012,Sales,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02144,SITE016,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02145,SITE007,Support,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER02146,SITE022,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02147,SITE002,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02148,SITE031,IT,Room Device,Webex Calling Standard,Provisioned,Pending
USER02149,SITE032,Sales,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02150,SITE018,Operations,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER02151,SITE027,IT,Room Device,Webex Calling Professional,Failed,Migrated
USER02152,SITE006,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02153,SITE026,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02154,SITE020,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02155,SITE025,HR,Soft Client,Webex Calling Standard,Failed,Migrated
USER02156,SITE022,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02157,SITE005,Sales,Room Device,Webex Calling Standard,Failed,Migrated
USER02158,SITE010,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02159,SITE005,IT,Desk Phone,Webex Calling Professional,Pending,In Progress
USER02160,SITE023,Finance,Mobile,Webex Calling Standard,Provisioned,Pending
USER02161,SITE021,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02162,SITE032,Sales,Room Device,Webex Calling Standard,Pending,Pending
USER02163,SITE026,Support,Soft Client,Webex Calling Professional,Pending,Migrated
USER02164,SITE027,Operations,Room Device,Webex Calling Standard,Failed,Migrated
USER02165,SITE003,Management,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02166,SITE002,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02167,SITE012,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02168,SITE008,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02169,SITE017,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02170,SITE023,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02171,SITE025,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02172,SITE006,Sales,Mobile,Webex Calling Standard,Provisioned,Migrated
USER02173,SITE025,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02174,SITE015,Management,Mobile,Webex Calling Standard,Provisioned,Pending
USER02175,SITE020,Sales,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02176,SITE022,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02177,SITE005,Finance,Desk Phone,Webex Calling Standard,Pending,Migrated
USER02178,SITE004,Operations,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02179,SITE023,Management,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02180,SITE008,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02181,SITE005,Finance,Mobile,Webex Calling Professional,Provisioned,In Progress
USER02182,SITE024,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02183,SITE032,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02184,SITE016,Sales,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02185,SITE032,IT,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER02186,SITE019,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02187,SITE022,HR,Desk Phone,Webex Calling Professional,Pending,Pending
USER02188,SITE031,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02189,SITE031,Management,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02190,SITE024,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02191,SITE033,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02192,SITE012,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02193,SITE035,Sales,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02194,SITE007,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02195,SITE035,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02196,SITE009,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02197,SITE027,Operations,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER02198,SITE030,Management,Mobile,Webex Calling Professional,Provisioned,Migrated
USER02199,SITE010,Operations,Room Device,Webex Calling Professional,Provisioned,In Progress
USER02200,SITE026,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02201,SITE018,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02202,SITE014,Sales,Room Device,Webex Calling Standard,Provisioned,Pending
USER02203,SITE003,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02204,SITE034,Sales,Soft Client,Webex Calling Standard,Provisioned,Pending
USER02205,SITE009,Operations,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02206,SITE016,Finance,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER02207,SITE008,Support,Room Device,Webex Calling Professional,Pending,Migrated
USER02208,SITE003,Support,Soft Client,Webex Calling Professional,Failed,Migrated
USER02209,SITE021,Sales,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02210,SITE032,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02211,SITE029,Management,Room Device,Webex Calling Professional,Provisioned,Pending
USER02212,SITE034,HR,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02213,SITE024,HR,Mobile,Webex Calling Professional,Failed,Migrated
USER02214,SITE015,Operations,Mobile,Webex Calling Standard,Pending,Migrated
USER02215,SITE004,HR,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02216,SITE023,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02217,SITE015,Sales,Soft Client,Webex Calling Professional,Provisioned,Pending
USER02218,SITE032,IT,Room Device,Webex Calling Standard,Failed,Migrated
USER02219,SITE033,IT,Room Device,Webex Calling Professional,Provisioned,Failed
USER02220,SITE034,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02221,SITE008,Operations,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER02222,SITE022,IT,Room Device,Webex Calling Professional,Provisioned,In Progress
USER02223,SITE023,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER02224,SITE002,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER02225,SITE017,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER02226,SITE035,Support,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02227,SITE003,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER02228,SITE020,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER02229,SITE021,Management,Mobile,Webex Calling Professional,Provisioned,Failed
USER02230,SITE027,Sales,Desk Phone,Webex Calling Standard,Failed,Migrated
USER02231,SITE008,IT,Desk Phone,Webex Calling Professional,Provisioned,Migrated
